Employee_ID,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,OverTime,StressLevel,ManagerRating,PromotionInLast2Years,HealthScore,RemoteWork,Attrition
EMP02374,47,Marketing,Brand Manager,9445,9,1,1,1,No,3,1,No,3,No,Yes
EMP02375,38,HR,HR Manager,7703,1,4,2,1,No,3,3,Yes,3,Yes,No
EMP02376,50,R&D,Research Scientist,8779,12,3,4,4,No,4,1,Yes,3,Yes,No
EMP02377,38,HR,HR Manager,6760,4,1,4,2,No,1,2,No,5,No,No
EMP02378,53,Sales,Sales Representative,11175,3,4,3,1,Yes,1,4,No,4,Yes,No
EMP02379,43,Engineering,QA Engineer,7590,1,3,2,4,No,2,1,No,4,No,No
EMP02380,57,Sales,Account Manager,11501,2,2,3,3,No,1,2,No,4,No,No
EMP02381,55,HR,HR Manager,11420,15,2,1,3,Yes,4,1,No,4,Yes,No
EMP02382,42,Sales,Sales Representative,7691,3,3,2,4,No,2,3,No,4,No,No
EMP02383,47,R&D,Research Scientist,8189,8,2,1,4,Yes,1,3,No,2,No,No
EMP02384,33,R&D,Lab Technician,6149,10,3,2,3,No,3,1,No,3,No,No
EMP02385,43,R&D,Research Scientist,8830,8,4,4,3,No,4,2,Yes,2,Yes,No
EMP02386,34,R&D,Lab Technician,7178,13,1,3,1,Yes,2,4,No,5,Yes,No
EMP02387,46,Marketing,Brand Manager,9266,6,4,3,3,No,1,1,Yes,1,No,No
EMP02388,42,Sales,Account Manager,8668,11,3,2,1,No,2,4,No,5,No,No
EMP02389,37,Engineering,QA Engineer,6383,14,1,4,3,Yes,3,1,Yes,3,No,Yes
EMP02390,39,Sales,Sales Representative,7630,8,1,3,2,No,1,3,No,3,Yes,No
EMP02391,47,Engineering,Software Engineer,8930,9,2,1,4,Yes,4,3,No,4,Yes,No
EMP02392,23,R&D,R&D Director,4715,2,1,2,3,No,4,3,No,1,Yes,No
EMP02393,51,R&D,Research Scientist,9453,14,3,2,4,No,1,4,Yes,1,No,No
EMP02394,24,HR,HR Manager,4442,3,2,3,1,No,1,3,No,4,Yes,No
EMP02395,47,Sales,Sales Executive,8563,15,1,3,1,Yes,3,1,Yes,2,No,No
EMP02396,28,Marketing,Marketing Specialist,5604,7,2,1,4,Yes,2,2,Yes,4,No,No
EMP02397,49,Marketing,Marketing Specialist,9093,7,4,4,4,No,3,4,No,1,No,Yes
EMP02398,38,Sales,Account Manager,6791,10,4,4,2,No,1,1,Yes,5,No,No
EMP02399,37,Engineering,Software Engineer,7894,11,1,2,3,No,2,1,No,5,No,No
EMP02400,42,HR,HR Specialist,7669,3,2,4,2,No,2,3,Yes,2,No,No
EMP02401,55,Marketing,Brand Manager,10434,1,1,3,3,No,2,2,Yes,1,Yes,No
EMP02402,45,Engineering,Tech Lead,7848,1,2,4,3,No,2,1,No,3,No,No
EMP02403,23,Sales,Sales Representative,4901,2,4,2,1,Yes,4,1,No,3,No,Yes
EMP02404,30,HR,HR Specialist,5506,3,2,2,3,Yes,3,3,Yes,2,No,Yes
EMP02405,37,Marketing,Marketing Specialist,7744,13,4,4,3,Yes,2,2,No,2,No,Yes
EMP02406,26,R&D,Research Scientist,5436,4,4,4,1,No,2,3,No,1,Yes,No
EMP02407,32,Engineering,Tech Lead,5346,4,4,1,3,No,4,1,No,1,No,No
EMP02408,25,Marketing,Brand Manager,4154,4,2,3,2,No,3,2,No,2,Yes,No
EMP02409,51,Marketing,Brand Manager,8921,15,1,2,1,No,1,3,Yes,3,Yes,No
EMP02410,38,Marketing,Marketing Specialist,6233,4,2,4,2,No,1,1,Yes,5,No,No
EMP02411,31,Marketing,Brand Manager,5201,5,3,2,3,No,2,1,Yes,3,Yes,No
EMP02412,23,HR,HR Manager,4750,2,4,2,2,Yes,2,2,Yes,5,No,No
EMP02413,25,R&D,R&D Director,3607,3,4,3,4,Yes,4,1,Yes,5,Yes,No
EMP02414,23,HR,HR Specialist,3679,2,3,3,1,Yes,4,2,No,4,No,Yes
EMP02415,36,HR,HR Manager,6884,14,4,2,4,No,4,3,Yes,2,Yes,No
EMP02416,37,HR,HR Manager,6259,12,1,3,3,No,3,3,Yes,3,No,No
EMP02417,30,R&D,R&D Director,6114,1,2,1,4,Yes,3,3,Yes,5,No,No
EMP02418,25,R&D,Research Scientist,4638,3,4,2,4,No,2,4,Yes,3,Yes,No
EMP02419,56,Sales,Sales Representative,10067,11,1,2,4,No,2,2,Yes,3,No,No
EMP02420,57,Engineering,DevOps Specialist,11336,4,2,2,4,No,1,1,No,2,Yes,No
EMP02421,39,Engineering,Tech Lead,7946,13,2,4,3,No,1,4,Yes,5,No,No
EMP02422,46,R&D,Lab Technician,8809,4,4,4,2,No,1,4,Yes,1,No,No
EMP02423,30,Marketing,Brand Manager,5520,2,2,1,2,No,1,4,Yes,5,No,No
EMP02424,51,Engineering,Software Engineer,9450,3,1,3,1,Yes,1,1,No,2,Yes,Yes
EMP02425,46,Sales,Sales Executive,9132,7,2,2,2,No,1,3,Yes,5,No,No
EMP02426,50,Marketing,Marketing Specialist,10036,7,1,1,4,No,4,4,No,3,Yes,Yes
EMP02427,49,Sales,Sales Representative,9960,11,4,3,1,No,2,2,No,3,No,No
EMP02428,23,Sales,Sales Executive,4514,2,1,1,3,No,1,4,No,2,Yes,No
EMP02429,30,HR,HR Specialist,5565,4,4,3,1,No,3,3,No,3,Yes,No
EMP02430,22,HR,HR Manager,4723,1,2,2,2,No,3,3,No,4,No,No
EMP02431,28,HR,HR Manager,5033,6,1,4,3,No,4,2,No,4,No,Yes
EMP02432,48,Marketing,Marketing Specialist,8717,2,1,3,3,Yes,3,1,No,5,No,No
EMP02433,41,Sales,Sales Executive,7532,3,2,3,4,No,1,2,Yes,2,Yes,No
EMP02434,40,Engineering,Tech Lead,8216,3,4,2,2,No,1,3,Yes,5,No,No
EMP02435,30,HR,HR Manager,5266,6,4,2,3,No,4,3,No,4,No,No
EMP02436,30,HR,HR Manager,4664,2,1,1,2,No,3,2,No,5,No,Yes
EMP02437,32,R&D,R&D Director,6251,11,1,4,2,Yes,2,2,No,1,No,No
EMP02438,54,Marketing,Marketing Specialist,11118,9,4,2,4,No,3,1,Yes,5,Yes,No
EMP02439,41,R&D,Research Scientist,7831,3,2,3,3,No,4,4,No,2,Yes,No
EMP02440,38,Sales,Sales Executive,6312,2,4,4,3,No,1,2,No,1,No,No
EMP02441,53,Marketing,Marketing Specialist,10030,4,2,3,2,No,2,4,Yes,2,Yes,No
EMP02442,41,HR,HR Manager,6844,11,3,2,4,No,4,1,No,2,Yes,No
EMP02443,29,Engineering,DevOps Specialist,4565,7,3,1,1,Yes,3,4,No,4,No,Yes
EMP02444,28,Marketing,Marketing Specialist,6147,1,2,2,1,Yes,4,4,No,4,No,No
EMP02445,25,HR,HR Manager,4129,4,4,4,3,No,2,4,Yes,1,No,Yes
EMP02446,45,Sales,Sales Representative,7704,9,1,1,4,Yes,4,4,No,5,Yes,No
EMP02447,43,Engineering,Tech Lead,7450,9,2,1,4,No,4,3,No,5,Yes,No
EMP02448,26,Engineering,DevOps Specialist,5447,5,1,4,4,Yes,2,2,Yes,2,No,No
EMP02449,44,Sales,Sales Executive,8754,8,1,3,4,No,1,1,No,3,Yes,No
EMP02450,52,R&D,Lab Technician,10387,6,4,4,1,No,3,4,No,2,Yes,Yes
EMP02451,47,Marketing,Brand Manager,8740,12,1,2,3,Yes,2,4,Yes,2,No,No
EMP02452,40,Engineering,Software Engineer,8392,11,2,2,1,No,4,2,Yes,2,No,No
EMP02453,50,HR,HR Manager,8841,14,1,3,4,No,3,3,No,3,No,No
EMP02454,48,HR,HR Specialist,9444,5,3,3,3,No,1,4,No,4,Yes,No
EMP02455,45,R&D,R&D Director,8220,15,2,4,4,No,4,1,No,2,No,No
EMP02456,46,R&D,Lab Technician,8292,8,2,3,4,No,3,4,No,3,Yes,Yes
EMP02457,39,HR,HR Specialist,7922,3,1,4,1,No,3,2,No,2,Yes,Yes
EMP02458,40,Sales,Account Manager,8034,10,2,3,2,No,1,1,No,4,Yes,No
EMP02459,49,Sales,Sales Representative,9259,14,1,1,4,Yes,2,1,No,1,Yes,Yes
EMP02460,38,R&D,Research Scientist,6262,14,2,4,3,No,2,2,Yes,5,No,No
EMP02461,36,Marketing,Brand Manager,5985,8,3,4,3,No,4,2,No,5,No,No
EMP02462,54,R&D,R&D Director,10037,5,3,3,2,No,2,2,No,2,Yes,No
EMP02463,31,Sales,Account Manager,6549,4,1,3,2,Yes,1,3,No,2,No,No
EMP02464,28,Marketing,Brand Manager,4366,7,4,1,2,No,2,2,No,2,No,No
EMP02465,25,Engineering,DevOps Specialist,4337,1,2,4,2,No,3,3,No,2,No,Yes
EMP02466,28,Marketing,Marketing Specialist,5335,7,3,3,2,Yes,4,2,No,5,Yes,Yes
EMP02467,51,HR,HR Specialist,9830,12,1,4,3,Yes,3,4,No,3,No,Yes
EMP02468,22,R&D,Research Scientist,4602,1,2,2,2,No,2,1,No,2,No,No
EMP02469,53,Sales,Sales Representative,9700,2,1,1,4,No,2,2,No,4,No,No
EMP02470,23,Engineering,Software Engineer,3972,2,4,4,4,No,2,2,No,5,No,No
EMP02471,41,Engineering,DevOps Specialist,7010,2,1,3,1,No,3,1,Yes,5,No,Yes
EMP02472,46,Marketing,Marketing Specialist,8555,2,4,2,4,No,2,1,No,5,No,No
EMP02473,29,Marketing,Marketing Specialist,5560,8,3,4,1,Yes,4,1,No,4,Yes,No
EMP02474,32,HR,HR Manager,5612,11,1,3,1,No,2,4,No,5,No,No
EMP02475,52,HR,HR Manager,10862,12,1,2,4,No,1,2,No,5,No,No
EMP02476,43,Marketing,Brand Manager,7858,3,4,2,4,No,1,2,Yes,5,No,No
EMP02477,56,R&D,Lab Technician,10020,15,2,4,4,Yes,1,4,Yes,2,No,Yes
EMP02478,55,Sales,Sales Representative,9872,1,3,2,4,Yes,3,1,No,2,Yes,No
EMP02479,46,Marketing,Marketing Specialist,9687,10,1,4,1,Yes,2,4,No,4,No,Yes
EMP02480,23,HR,HR Specialist,3539,2,3,1,1,No,2,1,No,1,Yes,No
EMP02481,54,HR,HR Manager,10294,12,1,2,2,No,2,4,No,5,No,No
EMP02482,37,R&D,Lab Technician,7895,8,1,3,3,Yes,4,3,No,4,No,No
EMP02483,43,HR,HR Manager,8309,7,4,3,2,Yes,4,3,No,4,No,No
EMP02484,47,Marketing,Brand Manager,8821,15,3,3,2,Yes,3,4,No,2,Yes,Yes
EMP02485,29,HR,HR Manager,4820,8,3,2,4,Yes,3,3,No,4,No,Yes
EMP02486,53,R&D,Lab Technician,9701,10,3,4,2,No,4,3,No,1,Yes,No
EMP02487,43,Sales,Sales Executive,8074,10,3,3,3,No,3,2,No,2,Yes,No
EMP02488,46,HR,HR Specialist,8779,2,2,2,2,Yes,3,1,No,4,Yes,No
EMP02489,46,Sales,Sales Representative,8640,5,3,4,2,No,3,2,Yes,2,No,No
EMP02490,37,Sales,Sales Executive,6783,4,2,4,1,No,2,1,Yes,2,Yes,No
EMP02491,34,Marketing,Brand Manager,6570,13,4,3,1,Yes,3,2,Yes,1,No,No
EMP02492,37,Engineering,QA Engineer,7323,8,1,2,1,No,3,4,No,3,No,No
EMP02493,34,R&D,Research Scientist,6535,12,3,1,3,Yes,1,2,No,2,No,Yes
EMP02494,56,Engineering,QA Engineer,11424,8,1,3,1,Yes,4,2,Yes,1,Yes,No
EMP02495,30,R&D,Research Scientist,6426,9,3,4,1,Yes,4,3,No,5,No,Yes
EMP02496,24,HR,HR Specialist,4144,3,2,1,1,No,2,2,Yes,2,No,No
EMP02497,32,Sales,Sales Executive,6169,1,3,2,2,No,4,3,No,4,Yes,Yes
EMP02498,50,Engineering,Software Engineer,8759,14,1,3,4,Yes,4,4,No,3,Yes,No
EMP02499,58,Sales,Sales Executive,10855,8,2,3,4,No,1,1,No,1,Yes,No
EMP02500,34,Engineering,Tech Lead,5674,4,2,2,2,No,4,2,No,1,No,No
EMP02501,26,HR,HR Manager,5425,5,4,4,2,No,4,2,No,4,No,No
EMP02502,37,HR,HR Specialist,7252,5,2,3,4,Yes,1,1,No,5,Yes,Yes
EMP02503,59,HR,HR Manager,10921,3,1,4,4,No,3,3,No,1,No,No
EMP02504,42,Marketing,Marketing Specialist,7834,9,1,1,3,Yes,2,4,Yes,3,No,No
EMP02505,49,R&D,R&D Director,9331,10,4,2,1,Yes,2,2,No,5,No,No
EMP02506,33,HR,HR Manager,6391,8,3,2,1,Yes,2,4,No,3,Yes,Yes
EMP02507,44,Engineering,Tech Lead,9161,13,1,1,4,No,1,2,No,4,No,No
EMP02508,52,Marketing,Brand Manager,10162,4,4,2,1,Yes,3,3,No,5,No,No
EMP02509,56,Engineering,QA Engineer,11093,1,4,2,1,No,1,1,No,3,No,No
EMP02510,30,R&D,Research Scientist,6257,3,3,2,1,Yes,1,3,No,1,No,Yes
EMP02511,26,R&D,Research Scientist,5203,5,1,2,1,No,4,1,Yes,4,No,No
EMP02512,23,Engineering,DevOps Specialist,3328,2,4,4,4,No,4,4,No,5,Yes,Yes
EMP02513,34,HR,HR Manager,5837,1,3,1,3,Yes,1,4,No,1,No,Yes
EMP02514,54,HR,HR Specialist,10285,11,2,3,2,No,3,4,No,5,Yes,No
EMP02515,43,HR,HR Manager,7750,6,1,4,4,Yes,3,4,No,4,Yes,Yes
EMP02516,56,Marketing,Brand Manager,11233,9,4,1,2,No,1,4,No,5,Yes,No
EMP02517,41,R&D,Lab Technician,7941,3,2,1,3,No,4,2,No,3,Yes,No
EMP02518,59,Engineering,Software Engineer,11053,4,4,4,1,No,3,4,No,4,No,No
EMP02519,58,Engineering,DevOps Specialist,11371,4,4,4,1,No,2,2,No,1,Yes,No
EMP02520,40,Sales,Sales Representative,6874,14,4,1,1,No,1,4,No,3,No,No
EMP02521,48,Engineering,DevOps Specialist,9921,1,3,2,2,No,1,3,No,4,No,No
EMP02522,40,Engineering,Tech Lead,8477,12,1,1,1,No,1,3,Yes,1,No,Yes
EMP02523,57,HR,HR Specialist,10344,8,4,1,4,Yes,2,4,No,1,No,No
EMP02524,52,Engineering,Software Engineer,10041,11,4,1,4,No,2,3,No,5,Yes,No
EMP02525,42,Engineering,Tech Lead,7041,11,4,2,3,Yes,4,2,No,2,No,No
EMP02526,57,Engineering,DevOps Specialist,10720,1,3,4,4,Yes,1,1,No,1,No,Yes
EMP02527,26,Engineering,DevOps Specialist,5729,5,2,4,4,Yes,3,2,No,2,Yes,Yes
EMP02528,37,Marketing,Brand Manager,7393,3,2,4,2,No,2,3,No,5,Yes,Yes
EMP02529,58,Sales,Sales Executive,11708,7,1,4,3,Yes,4,1,No,3,Yes,Yes
EMP02530,55,Engineering,Software Engineer,10910,5,2,2,3,No,3,3,No,3,No,Yes
EMP02531,56,Sales,Account Manager,10492,6,2,4,2,Yes,3,4,No,3,Yes,Yes
EMP02532,52,HR,HR Specialist,9580,5,3,1,4,No,2,2,No,4,No,No
EMP02533,23,Engineering,DevOps Specialist,4585,1,4,2,3,No,2,3,No,3,No,No
EMP02534,43,Marketing,Marketing Specialist,8786,15,2,4,1,Yes,1,4,Yes,1,Yes,No
EMP02535,39,R&D,Research Scientist,7838,1,3,1,4,No,2,4,No,3,No,No
EMP02536,41,R&D,Lab Technician,7851,4,4,4,4,No,1,4,No,4,No,No
EMP02537,58,Marketing,Brand Manager,11175,9,4,3,4,Yes,2,1,No,5,Yes,No
EMP02538,33,HR,HR Specialist,5388,6,1,3,2,No,3,3,Yes,3,Yes,Yes
EMP02539,43,Engineering,QA Engineer,8869,5,1,4,4,No,2,3,No,5,No,No
EMP02540,51,Marketing,Brand Manager,8869,5,4,2,3,Yes,1,4,No,4,Yes,No
EMP02541,35,HR,HR Manager,5850,8,3,4,3,No,4,3,No,1,No,No
EMP02542,23,R&D,Lab Technician,4291,2,3,4,4,No,4,2,No,5,No,No
EMP02543,47,Marketing,Marketing Specialist,9191,2,4,1,1,Yes,2,2,Yes,3,Yes,Yes
EMP02544,33,Marketing,Marketing Specialist,5917,3,4,4,1,No,4,1,No,1,Yes,Yes
EMP02545,44,R&D,R&D Director,8094,1,4,2,3,Yes,4,2,No,5,Yes,No
EMP02546,56,R&D,Lab Technician,10096,11,4,3,3,No,2,3,No,4,No,No
EMP02547,46,Engineering,QA Engineer,8434,10,2,2,4,No,1,4,No,4,Yes,No
EMP02548,45,HR,HR Manager,8410,6,1,1,2,No,4,2,No,5,No,Yes
EMP02549,36,HR,HR Manager,7258,9,3,3,4,No,2,4,No,1,Yes,No
EMP02550,49,Sales,Sales Executive,8924,1,3,1,4,No,4,2,No,4,Yes,No
EMP02551,58,R&D,Research Scientist,11580,12,1,4,4,No,1,3,No,4,No,No
EMP02552,47,R&D,Lab Technician,9508,1,4,2,1,No,4,4,No,3,No,No
EMP02553,29,Marketing,Brand Manager,4736,4,4,1,2,Yes,4,4,No,4,No,No
EMP02554,37,Engineering,Software Engineer,6934,1,4,1,4,No,2,3,No,4,No,No
EMP02555,45,Sales,Sales Executive,7989,13,4,2,1,Yes,3,3,No,3,No,Yes
EMP02556,49,R&D,R&D Director,8928,3,3,3,3,No,3,3,No,5,No,Yes
EMP02557,52,Sales,Account Manager,9916,4,1,2,2,No,1,4,Yes,5,Yes,No
EMP02558,26,Sales,Sales Representative,4549,2,3,1,2,No,3,4,No,4,No,No
EMP02559,43,Marketing,Marketing Specialist,8822,3,1,1,3,No,4,2,Yes,3,No,No
EMP02560,44,Sales,Account Manager,8284,10,1,1,1,No,1,2,No,1,No,No
EMP02561,32,Engineering,Software Engineer,6334,11,4,2,1,No,2,4,No,4,No,No
EMP02562,36,HR,HR Manager,7767,7,4,1,1,No,2,4,No,3,No,No
EMP02563,35,R&D,Research Scientist,6161,6,2,1,3,Yes,2,4,No,1,No,No
EMP02564,40,Engineering,Tech Lead,6815,4,3,3,3,Yes,2,3,No,3,Yes,Yes
EMP02565,42,R&D,Research Scientist,7413,11,1,3,4,No,2,2,No,2,Yes,No
EMP02566,48,Engineering,Tech Lead,9859,6,2,4,4,No,3,3,No,4,No,No
EMP02567,31,R&D,Lab Technician,4831,3,4,2,2,No,4,3,No,1,Yes,No
EMP02568,59,Marketing,Marketing Specialist,10437,1,3,4,1,No,1,4,No,2,No,No
EMP02569,42,Marketing,Marketing Specialist,7742,4,2,4,2,No,1,1,No,2,Yes,No
EMP02570,58,R&D,R&D Director,11448,11,1,2,2,No,2,3,Yes,2,No,No
EMP02571,49,Engineering,DevOps Specialist,9586,15,1,2,2,No,1,2,No,2,No,No
EMP02572,30,Engineering,Software Engineer,5230,5,4,1,1,Yes,1,1,No,1,No,Yes
EMP02573,47,R&D,Research Scientist,8804,12,2,4,3,Yes,2,3,Yes,4,No,No
EMP02574,59,Sales,Sales Executive,11514,1,1,2,2,Yes,1,2,No,5,No,No
EMP02575,30,Marketing,Brand Manager,5977,5,2,1,2,No,3,3,No,5,Yes,No
EMP02576,43,Sales,Account Manager,7459,8,1,1,1,Yes,2,4,No,1,No,Yes
EMP02577,50,Engineering,Tech Lead,9942,14,2,4,4,No,2,3,No,1,No,No
EMP02578,48,R&D,Lab Technician,8722,14,4,4,3,No,3,3,No,1,No,No
EMP02579,52,Marketing,Marketing Specialist,9237,8,3,2,2,No,3,2,No,3,No,No
EMP02580,45,HR,HR Specialist,7851,15,2,4,1,Yes,4,2,No,4,No,Yes
EMP02581,49,Marketing,Brand Manager,8576,14,2,2,3,Yes,4,4,No,2,Yes,No
EMP02582,56,Engineering,Software Engineer,11628,15,4,2,3,Yes,4,1,No,1,No,No
EMP02583,33,R&D,R&D Director,5291,6,4,1,3,Yes,1,4,No,1,No,No
EMP02584,25,Marketing,Brand Manager,5176,4,2,4,2,Yes,1,3,Yes,1,Yes,Yes
EMP02585,53,R&D,R&D Director,9519,12,1,4,2,Yes,3,1,No,5,Yes,Yes
EMP02586,33,R&D,Lab Technician,6323,2,1,2,3,No,4,1,No,5,Yes,No
EMP02587,37,Engineering,DevOps Specialist,6911,9,3,2,1,No,2,1,No,5,No,No
EMP02588,56,HR,HR Manager,9867,8,4,1,4,Yes,4,2,No,4,No,Yes
EMP02589,24,Sales,Sales Representative,4802,3,3,2,4,No,3,4,No,5,No,Yes
EMP02590,59,R&D,R&D Director,11362,10,3,1,1,No,4,2,No,2,No,No
EMP02591,22,Marketing,Marketing Specialist,4880,1,1,4,3,No,1,2,No,4,No,No
EMP02592,30,Sales,Sales Executive,5977,5,3,4,4,Yes,2,4,No,1,No,Yes
EMP02593,43,HR,HR Specialist,8066,4,3,1,2,No,3,3,Yes,5,No,No
EMP02594,39,HR,HR Manager,7924,8,1,4,1,No,1,2,Yes,3,No,No
EMP02595,42,Engineering,Tech Lead,7394,5,2,2,3,No,2,3,No,3,No,No
EMP02596,29,Marketing,Brand Manager,4947,5,3,1,1,Yes,4,3,No,3,No,No
EMP02597,33,Marketing,Marketing Specialist,7060,2,1,1,4,Yes,3,3,No,1,Yes,No
EMP02598,48,Engineering,Tech Lead,8716,5,4,1,3,No,4,2,No,2,No,No
EMP02599,45,Engineering,DevOps Specialist,8239,7,2,4,4,Yes,1,3,No,2,Yes,No
EMP02600,32,HR,HR Specialist,6787,11,2,4,3,Yes,4,1,No,1,Yes,No
EMP02601,45,Sales,Account Manager,8802,9,3,3,1,No,1,1,No,1,No,No
EMP02602,39,Marketing,Marketing Specialist,6723,13,2,3,4,No,3,3,No,1,No,No
EMP02603,58,R&D,Lab Technician,11357,14,4,4,3,No,2,2,No,3,Yes,No
EMP02604,42,R&D,Lab Technician,8200,11,3,3,2,No,4,3,No,2,Yes,No
EMP02605,56,R&D,R&D Director,10159,1,4,4,2,Yes,4,2,No,3,No,Yes
EMP02606,36,Marketing,Brand Manager,6941,14,4,3,4,No,3,1,Yes,4,Yes,No
EMP02607,49,R&D,Research Scientist,9960,14,4,3,4,No,1,4,No,5,Yes,No
EMP02608,45,Marketing,Brand Manager,9046,5,2,4,3,No,4,4,No,2,No,No
EMP02609,43,Marketing,Marketing Specialist,9133,11,2,4,1,No,4,4,No,4,Yes,Yes
EMP02610,50,R&D,R&D Director,9280,5,1,3,1,No,1,2,Yes,5,Yes,No
EMP02611,44,Sales,Sales Executive,7970,9,3,4,1,No,2,1,No,2,Yes,No
EMP02612,52,Engineering,Tech Lead,10329,10,4,4,1,Yes,1,2,Yes,2,Yes,No
EMP02613,28,HR,HR Specialist,5292,7,4,2,2,No,2,1,No,2,Yes,No
EMP02614,26,Engineering,Software Engineer,3847,4,4,1,4,No,1,2,No,4,No,No
EMP02615,48,Sales,Account Manager,9405,15,1,2,1,No,4,3,Yes,1,No,No
EMP02616,34,HR,HR Manager,6115,12,1,2,4,No,1,2,No,3,Yes,No
EMP02617,23,Engineering,Tech Lead,3722,2,1,4,1,No,4,2,No,4,Yes,No
EMP02618,43,HR,HR Manager,7989,4,4,3,2,No,2,1,No,1,Yes,No
EMP02619,58,Marketing,Marketing Specialist,11117,8,2,3,4,Yes,3,2,No,2,No,Yes
EMP02620,41,Marketing,Brand Manager,7587,7,2,2,2,No,3,2,No,2,No,No
EMP02621,25,Engineering,Tech Lead,4136,4,3,2,1,No,4,1,No,1,No,Yes
EMP02622,27,HR,HR Manager,4877,6,2,4,3,No,4,1,No,1,Yes,No
EMP02623,53,Marketing,Marketing Specialist,10545,6,1,3,4,Yes,2,3,No,2,No,No
EMP02624,45,R&D,Lab Technician,9470,11,4,1,4,Yes,4,4,No,3,Yes,Yes
EMP02625,28,Marketing,Marketing Specialist,5083,7,3,3,2,No,3,2,No,4,Yes,Yes
EMP02626,45,Marketing,Brand Manager,9053,14,1,3,2,No,4,1,No,1,No,No
EMP02627,31,R&D,R&D Director,6126,1,1,3,4,No,1,2,Yes,1,Yes,No
EMP02628,23,R&D,Research Scientist,3227,2,2,2,2,Yes,4,1,No,1,No,Yes
EMP02629,45,R&D,R&D Director,9272,4,2,1,4,No,1,1,No,2,No,No
EMP02630,54,Sales,Sales Executive,10862,4,2,4,4,No,3,3,No,1,Yes,Yes
EMP02631,26,R&D,R&D Director,3818,3,1,1,3,No,4,4,Yes,5,Yes,No
EMP02632,54,Marketing,Marketing Specialist,11282,10,3,3,4,No,3,3,No,2,No,No
EMP02633,31,Engineering,Software Engineer,6184,10,2,3,2,No,3,1,No,3,No,No
EMP02634,32,Sales,Sales Executive,5225,11,2,2,4,No,1,4,No,5,No,No
EMP02635,37,Marketing,Brand Manager,7282,8,1,2,2,Yes,4,2,No,2,No,No
EMP02636,26,Sales,Sales Representative,4437,5,2,2,3,No,4,4,No,3,No,Yes
EMP02637,47,R&D,R&D Director,8081,7,2,4,2,No,3,3,No,4,Yes,No
EMP02638,37,R&D,R&D Director,7200,4,3,1,2,No,4,1,No,5,No,Yes
EMP02639,41,Engineering,Tech Lead,7200,6,4,3,2,No,1,2,No,5,No,No
EMP02640,51,HR,HR Manager,8944,5,4,1,3,No,2,2,No,4,No,No
EMP02641,43,Marketing,Marketing Specialist,8822,11,3,1,1,No,2,2,No,2,No,No
EMP02642,44,Marketing,Marketing Specialist,8082,2,2,4,3,No,4,3,No,3,Yes,Yes
EMP02643,35,Marketing,Brand Manager,6913,14,3,1,2,No,4,3,No,4,Yes,No
EMP02644,45,Sales,Sales Representative,7742,4,3,4,3,No,4,4,Yes,5,No,No
EMP02645,28,Marketing,Marketing Specialist,4355,6,3,2,3,Yes,2,3,No,1,No,Yes
EMP02646,23,Marketing,Marketing Specialist,3444,2,2,1,4,Yes,3,2,No,1,Yes,Yes
EMP02647,31,Marketing,Brand Manager,5059,1,4,3,3,No,2,4,Yes,2,Yes,No
EMP02648,56,HR,HR Specialist,10375,7,3,3,1,No,1,1,No,5,No,No
EMP02649,48,Engineering,Tech Lead,9310,11,3,4,1,Yes,4,2,No,4,No,No
EMP02650,59,HR,HR Manager,11535,8,2,2,2,Yes,1,1,Yes,5,Yes,No
EMP02651,35,Sales,Sales Executive,7340,1,1,1,1,Yes,4,3,No,5,No,Yes
EMP02652,35,R&D,Research Scientist,6309,14,2,1,4,Yes,2,2,No,4,Yes,No
EMP02653,43,R&D,Lab Technician,8613,13,4,2,3,Yes,4,2,No,3,Yes,Yes
EMP02654,54,Sales,Account Manager,10831,2,3,3,4,No,2,4,Yes,2,No,No
EMP02655,54,Engineering,QA Engineer,9951,4,3,4,1,No,3,4,No,4,No,No
EMP02656,30,Sales,Sales Representative,5580,9,1,2,3,No,3,1,No,3,Yes,Yes
EMP02657,44,Engineering,Software Engineer,8036,10,3,3,2,Yes,1,2,No,5,Yes,No
EMP02658,30,Marketing,Marketing Specialist,5019,9,2,4,2,Yes,1,1,No,2,Yes,Yes
EMP02659,39,HR,HR Specialist,7142,13,1,4,4,Yes,4,4,No,3,Yes,No
EMP02660,36,Engineering,DevOps Specialist,7223,13,4,2,1,Yes,2,3,No,5,No,No
EMP02661,46,Marketing,Marketing Specialist,8219,10,2,3,2,Yes,4,2,No,1,No,No
EMP02662,58,R&D,R&D Director,11818,14,1,4,2,No,4,2,No,1,No,No
EMP02663,45,Sales,Sales Executive,9299,15,1,3,3,No,3,4,No,1,No,Yes
EMP02664,51,Marketing,Brand Manager,8876,13,1,4,2,No,1,1,No,3,No,Yes
EMP02665,51,R&D,Lab Technician,10576,2,2,2,1,No,1,3,No,5,No,No
EMP02666,40,HR,HR Specialist,8528,12,3,1,2,No,3,3,No,1,No,No
EMP02667,51,HR,HR Manager,8980,9,2,4,3,No,1,2,No,4,Yes,No
EMP02668,39,Marketing,Marketing Specialist,8092,6,1,2,4,No,3,2,No,5,Yes,No
EMP02669,25,Engineering,Software Engineer,4510,4,2,1,4,No,3,4,No,1,Yes,Yes
